X,Y,OBJECTID,TREEID,MANAGEMENTUNIT,COMMONNAME,BOTANICALNAME,REMOVE,TYPE,DBH_IN,HEIGHT,CANOPY,CAMPUSZONE,COMMENTS,AVERAGE,STATUS,HISTORIC,TREESTATUS,DATEREMOVED,PRUNE,PHOTO
-79.038106508588371,35.899371527738076,1495, , ,maple, ,,D,10.69999981,40,10,SAC, , ,To Be Completed,No,1,, ,
-79.038159489231035,35.899541171869934,1496, , ,maple, ,,D,8.39999962,40,12,SAC, , ,To Be Completed,No,1,, ,
-79.038092821116678,35.899463811501882,1497, , ,maple, ,,D,8.5,40,9,SAC, , ,To Be Completed,No,1,, ,
-79.037266342472122,35.898867813185575,1498, , ,maple, ,,D,7.9000001,30,8,SAC, , ,To Be Completed,No,1,, ,
-79.037515273619235,35.898989195847435,1499, , , , ,,D,6.5999999,30,8,SAC, , ,To Be Completed,No,1,, ,
-79.037636539742635,35.899113307844473,1500, , ,maple, ,,D,5.80000019,35,6,SAC, , ,To Be Completed,No,1,, ,
-79.037696037945736,35.899143247451931,1501, , , , ,,D,4.19999981,27,7,SAC, , ,To Be Completed,No,1,, ,
-79.037733913040384,35.899099072914431,1502, , ,maple, ,,D,11.10000038,35,14,SAC, , ,To Be Completed,No,1,, ,
-79.037249497371761,35.89899365836667,1503, , ,maple, ,,D,8.19999981,30,6,SAC, , ,To Be Completed,No,1,, ,
-79.038478414650839,35.899310916262607,1504, , ,maple, ,,D,6.0999999,15,5,SAC, , ,To Be Completed,No,1,, ,
-79.037670783303284,35.899063781780953,1505, , ,maple, ,,D,9.80000019,30,7,SAC, , ,To Be Completed,No,1,, ,
-79.037568546090228,35.899020114992076,1506, , ,maple, ,,D,6.69999981,30,6,SAC, , ,To Be Completed,No,1,, ,
-79.046946599679714,35.908330695667239,1507,tree 145, ,maple, ,,D,9.80000019,30,5,NC, , ,To Be Completed,No,1,, ,
-79.046702663816859,35.908400155677732,1508,tree 147, ,oak, ,,D,22.89999962,35,8,NC, , ,To Be Completed,No,1,, ,
-79.046700217198634,35.90829223054601,1509,tree 159, ,hickory, ,,D,3.20000005,10,2,NC, , ,To Be Completed,No,1,, ,
-79.043955107788349,35.906703762854228,1510,tree 383, ,oak, ,,D,15.80000019,45,8,NC, , ,To Be Completed,No,1,, ,
-79.043966934418549,35.90671818107149,1511,tree 384, ,oak, ,,D,24.39999962,50,13,NC, , ,To Be Completed,No,1,, ,
-79.044511418459663,35.907449248743454,1512,tree 386, ,oak, ,,D,24.70000076,50,20,NC, , ,To Be Completed,No,1,, ,
-79.044179867461963,35.907078500115325,1513,tree 391, ,oak, ,,D,42,55,26,NC,Splits in 2 after 3 ft, ,To Be Completed,No,1,, ,
-79.044271548113201,35.907234540825179,1514,tree 392, ,hickory, ,,D,12.39999962,45,7,NC, , ,To Be Completed,No,1,, ,
-79.045620978810234,35.907950885873959,1515,tree 1859, ,oak, ,,D,17,50,7,NC, , ,To Be Completed,No,1,, ,
-79.045660238518451,35.907958597751666,1516,tree 1861, ,oak, ,,D,16.89999962,50,9,NC, , ,To Be Completed,No,1,, ,
-79.045863299568524,35.908011061377721,1517,tree 1862, ,oak, ,,D,20.79999924,55,14,NC, , ,To Be Completed,No,1,, ,
-79.046064702509213,35.908116751822185,1518,tree 1863, ,oak, ,,D,14,25,11,NC, , ,To Be Completed,No,1,, ,
-79.046109847128776,35.908081193216724,1519,tree 1864, ,oak, ,,D,10.5,40,7,NC, , ,To Be Completed,No,1,, ,
-79.046099710806786,35.908070551881089,1520,tree 1865, ,maple, ,,D,19,25,12,NC,leans over road, ,To Be Completed,No,1,, ,
-79.046214994855035,35.908158418005073,1521,tree 1867, ,oak, ,,D,21.20000076,45,15,NC, , ,To Be Completed,No,1,, ,
-79.046338692778633,35.908196144848077,1522,tree 1869, ,oak, ,,D,9.39999962,20,8,NC, , ,To Be Completed,No,1,, ,
-79.046363606739902,35.908213476809216,1523,tree 1871, ,oak, ,,D,15.5,35,8,NC, , ,To Be Completed,No,1,, ,
-79.046390592744658,35.908163673777018,1524,tree 1874, ,oak, ,,D,16,50,9,NC, , ,To Be Completed,No,1,, ,
-79.046424368287902,35.90817636670053,1525,tree 1875, ,oak, ,,D,12.5,45,10,NC, , ,To Be Completed,No,1,, ,
-79.046831340278345,35.908287128646094,1526,tree 1882, ,oak, ,,D,14.19999981,35,6,NC, , ,To Be Completed,No,1,, ,
-79.046785320638577,35.908269804875218,1527,tree 1883, ,oak, ,,D,7.5,30,3,NC, , ,To Be Completed,No,1,, ,
-79.046765895469406,35.908255389499978,1528,tree 1884, ,oak, ,,D,11.30000019,35,4,NC, , ,To Be Completed,No,1,, ,
-79.046723266449888,35.908260728589219,1529,tree 1885, ,oak, ,,D,9.5,20,4,NC, , ,To Be Completed,No,1,, ,
-79.046616902306567,35.908271242836918,1530,tree 1886, ,oak, ,,D,19.60000038,40,7,NC, , ,To Be Completed,No,1,, ,
-79.046684054894598,35.908337492658553,1531,tree 1887, ,oak, ,,D,17.5,40,8,NC, , ,To Be Completed,No,1,, ,
-79.046624995963541,35.908398640279096,1532,tree 1888, ,cherry, ,,D,7.19999981,25,4,NC, , ,To Be Completed,No,1,, ,
-79.046051361374921,35.908408129787148,1533,tree 1891, , , ,,D,6.30000019,12,10,NC, , ,To Be Completed,No,1,, ,
-79.045645276742604,35.908372225671769,1534,tree 1893, , , ,,D,32,60,19,NC, , ,To Be Completed,No,1,, ,
-79.045590806806871,35.908339794688153,1535,tree 1894, , , ,,D,38,20,0,NC,Dead 15 ft up, ,To Be Completed,No,1,, ,
-79.045566256266241,35.908217898031793,1536,tree 1895, , , ,,D,2.79999995,15,3,NC, , ,To Be Completed,No,1,, ,
-79.046770992739354,35.908310502726515,1537,tree 1901, ,oak, ,,D,11,30,5,NC, , ,To Be Completed,No,1,, ,
-79.046765510596586,35.908319261691574,1538,tree 1902, ,oak, ,,D,9.80000019,30,5,NC, , ,To Be Completed,No,1,, ,
-79.046639710610407,35.908296988858289,1539,tree 1904, ,dogwood, ,,D,6.19999981,15,2,NC, , ,To Be Completed,No,1,, ,
-79.046617030081705,35.908319625841109,1540,tree 1905, , , ,,D,15,10,7,NC, , ,To Be Completed,No,1,, ,
-79.045572835995955,35.907909696349819,1541,tree 1907, ,hickory, ,,D,9,20,6,NC, , ,To Be Completed,No,1,, ,
-79.046677671721142,35.908247868670962,1542,tree 1910, ,hickory, ,,D,8.19999981,35,3,NC, , ,To Be Completed,No,1,, ,
-79.046728639257509,35.908246027321702,1543,tree 1911, ,hickory, ,,D,6,20,3,NC, , ,To Be Completed,No,1,, ,
-79.046062145375871,35.908073485022761,1544,tree 1912, ,hickory, ,,D,10,25,8,NC, , ,To Be Completed,No,1,, ,
-79.044119726305567,35.906982542695033,1545,tree 6746, ,oak, ,,D,24.89999962,55,22,NC, , ,To Be Completed,No,1,, ,
-79.046544147326784,35.908489420704811,1546,tree 6747, ,cherry, ,,D,5.5999999,15,3,NC,splits in 2 at base, ,To Be Completed,No,1,, ,
-79.045912490776288,35.908023395602733,1547,tree 6749, ,hickory, ,,D,8.10000038,25,6,NC, , ,To Be Completed,No,1,, ,
-79.045902588604648,35.908057350771706,1548,tree 6750, ,oak, ,,D,8.80000019,20,6,NC, , ,To Be Completed,No,1,, ,
-79.045811399980792,35.908042876067903,1549,tree 6752, , , ,,D,12,15,13,NC, , ,To Be Completed,No,1,, ,
-79.045803415118968,35.908010474833361,1550,tree 6753, ,dogwood, ,,D,6.5,10,9,NC, , ,To Be Completed,No,1,, ,
-79.045923315059824,35.908140234467822,1551, , ,holly, ,,E,4.9000001,15,5,NC, , ,To Be Completed,No,1,, ,
-79.044667821092418,35.907238807713028,1552, , ,holly, ,,E,3.79999995,6,6,NC, , ,To Be Completed,No,1,, ,
-79.045061074791832,35.908006498867017,1553, , , , ,,D,5.19999981,25,7,NC, , ,To Be Completed,No,1,, ,
-79.044288699024918,35.907274097158222,1554, , ,oak, ,,D,20.39999962,50,17,NC, , ,To Be Completed,No,1,, ,
-79.045869642116642,35.908009477673204,1555, , ,oak, ,,D,7.9000001,20,6,NC, , ,To Be Completed,No,1,, ,
-79.046756652785021,35.908499123811474,1556, , ,oak, ,,D,5.5,20,6,NC, , ,To Be Completed,No,1,, ,
-79.046465000031404,35.908369527237731,1557, , ,pine, ,,E,6.19999981,15,6,NC, , ,To Be Completed,No,1,, ,
-79.046495472486086,35.90837237621237,1558, , ,pine, ,,E,7.0999999,15,8,NC, , ,To Be Completed,No,1,, ,
-79.046523603563756,35.90837903924448,1559, , ,pine, ,,E,6.9000001,25,6,NC, , ,To Be Completed,No,1,, ,
-79.046453263970392,35.908340928694429,1560, , ,pine, ,,E,4.80000019,10,5,NC, , ,To Be Completed,No,1,, ,
-79.046518894677163,35.908342810628561,1561, , ,pine, ,,E,5.9000001,10,5,NC, , ,To Be Completed,No,1,, ,
-79.046460281298366,35.908316136886221,1562, , ,pine, ,,E,6.69999981,30,5,NC, , ,To Be Completed,No,1,, ,
-79.046487229041006,35.908302778761062,1563, , ,pine, ,,E,5.69999981,25,6,NC, , ,To Be Completed,No,1,, ,
-79.046515361309162,35.908312302377304,1564, , ,pine, ,,E,6,10,7,NC, , ,To Be Completed,No,1,, ,
-79.046483711718125,35.908300873163221,1565, , ,pine, ,,E,5.9000001,12,5,NC, , ,To Be Completed,No,1,, ,
-79.048594564014707,35.909115144022181,1566,tree 115, ,maple, ,,D,4.30000019,15,4,QH, , ,To Be Completed,No,1,, ,
-79.048559390234459,35.908918304282267,1567,tree 120, ,oak, ,,D,22.20000076,40,16,QH, , ,To Be Completed,No,1,, ,
-79.048357581839511,35.908849533191294,1568,tree 121, ,oak, ,,D,48,65,18,QH,tree splits in 3 2 ft up, ,To Be Completed,No,1,, ,
-79.048016020676343,35.908720207310992,1569,tree 125, ,oak, ,,D,22.70000076,50,11,QH, , ,To Be Completed,No,1,, ,
-79.047793667287891,35.908882893114466,1570,tree 126, ,magnolia, ,,E,10.60000038,45,10,QH, , ,To Be Completed,No,1,, ,
-79.047470653013576,35.908817051761055,1571,tree 133, ,maple, ,,D,7.80000019,50,11,QH, , ,To Be Completed,No,1,, ,
-79.047124875071376,35.908468969425179,1572,tree 140, ,maple, ,,D,16.10000038,45,17,QH, , ,To Be Completed,No,1,, ,
-79.046829435279804,35.908641687223337,1573,tree 148, ,magnolia, ,,E,19,30,12,QH,branches into 3 trees  at base, ,To Be Completed,No,1,, ,
-79.048570428272726,35.909023207817391,1574,tree 156, , , ,,D,13.80000019,40,10,QH, , ,To Be Completed,No,1,, ,
-79.041647189239967,35.909352338048919,1575,tree 821, , , ,,D,15.60000038,60,12,QH, , ,To Be Completed,No,1,, ,
-79.041732509047932,35.907822473762991,1576,tree 881, , , ,,E,7,30,7,QH, , ,To Be Completed,No,1,, ,
-79.041802557464976,35.907841833531158,1577,tree 884, , , ,,E,8.89999962,30,7,QH, , ,To Be Completed,No,1,, ,
-79.041649709827666,35.907845848068121,1578,tree 887, , , ,,D,14.30000019,55,20,QH, , ,To Be Completed,No,1,, ,
-79.041724736405314,35.908301343949752,1579,tree 905, , , ,,D,2.29999995,9,4,QH, , ,To Be Completed,No,1,, ,
-79.041812365388637,35.908790483712622,1580,tree 990, , , ,,D,1.39999998,9,3,QH, , ,To Be Completed,No,1,, ,
-79.041767223445575,35.908118589349996,1581,tree 1001, , , ,,D,15.89999962,12,6,QH, , ,To Be Completed,No,1,, ,
-79.041849516234862,35.907171695461642,1582,tree 1005, , , ,,D,10.89999962,45,10,QH, , ,To Be Completed,No,1,, ,
-79.041556441475549,35.909363529299959,1583,tree 1006, , , ,,D,8,20,11,QH, , ,To Be Completed,No,1,, ,
-79.041728627317482,35.909295821214997,1584,tree 1009, , , ,,D,7.4000001,40,9,QH, , ,To Be Completed,No,1,, ,
-79.045260325091277,35.909138831702457,1586,tree 1084, ,magnolia, ,,E,33,35,12,QH, , ,To Be Completed,No,1,, ,
-79.047039541320544,35.909747275530762,1587,tree 2736, ,maple, ,,D,1.70000005,7,3,QH, , ,To Be Completed,No,1,, ,
-79.046938990495363,35.909769429866429,1588,tree 4619, , , ,,D,1.10000002,7,3,QH, , ,To Be Completed,No,1,, ,
-79.04173671092326,35.909467836617843,1589,tree 4883, ,maple, ,,D,18.39999962,60,9,QH, , ,To Be Completed,No,1,, ,
-79.041910433709333,35.909624669137642,1590,tree 4947, ,dogwood, ,,D,7.4000001,35,11,QH, , ,To Be Completed,No,1,, ,
-79.043686118142247,35.910392805148504,1591,tree 5145, ,elm, ,,D,13.39999962,40,10,QH,saw, ,To Be Completed,No,1,, ,
-79.043625350329194,35.910423732760762,1592,tree 5147, , , ,,D,14,40,13,QH, , ,To Be Completed,No,1,, ,
-79.045958275079968,35.909028311304617,1595,tree 6793, ,holly, ,,E,3.5999999,15,4,QH, , ,To Be Completed,No,1,, ,
-79.0451832369302,35.910112047558862,1596,tree 6789, , , ,,D,4.0999999,10,2,QH, , ,To Be Completed,No,1,, ,
-79.045316505749327,35.910035411233139,1597,tree 6785, ,holly, ,,E,6.30000019,15,6,QH, , ,To Be Completed,No,1,, ,
-79.045399123397019,35.910039861102561,1598,tree 6784, ,dogwood, ,,D,4.69999981,10,3,QH, , ,To Be Completed,No,1,, ,
-79.045558821603549,35.909994995427432,1599,tree 6783, ,dogwood, ,,D,7.4000001,10,6,QH, , ,To Be Completed,No,1,, ,
-79.047521925263368,35.909529299755206,1600,tree 6779, ,maple, ,,D,6.19999981,30,4,QH, , ,To Be Completed,No,1,, ,
-79.046994998626957,35.908576423744869,1601, , , , ,,D,1.29999995,9,3,QH, , ,To Be Completed,No,1,, ,
-79.047289041845929,35.908749393121035,1602, , ,maple, ,,D,11.5,30,7,QH, , ,To Be Completed,No,1,, ,
-79.047134675640535,35.908652004929124,1603, , ,maple, ,,D,11.30000019,55,11,QH, , ,To Be Completed,No,1,, ,
-79.047131014812393,35.908727911459792,1604, , ,maple, ,,D,13.39999962,55,10,QH, , ,To Be Completed,No,1,, ,
-79.04746312153577,35.908782916536417,1605, , ,maple, ,,D,10,50,8,QH, , ,To Be Completed,No,1,, ,
-79.047566234523799,35.908767996082616,1606, , ,maple, ,,D,9.60000038,55,9,QH, , ,To Be Completed,No,1,, ,
-79.047595798801098,35.908753574745518,1607, , ,oak, ,,D,17.89999962,60,10,QH, , ,To Be Completed,No,1,, ,
-79.047664417467416,35.908792034129505,1608, , ,maple, ,,D,11,40,12,QH, , ,To Be Completed,No,1,, ,
-79.047838718353276,35.909266399124327,1609, , ,dogwood, ,,D,4.19999981,9,4,QH,pods, ,To Be Completed,No,1,, ,
-79.047876242902618,35.909271693097651,1610, , ,dogwood, ,,D,5,12,7,QH,pods, ,To Be Completed,No,1,, ,
-79.04772078191219,35.909428214615566,1611, , ,maple, ,,D,7.80000019,35,12,QH, , ,To Be Completed,No,1,, ,
-79.047570753520233,35.909443732644547,1612, , ,maple, ,,D,4.69999981,12,9,QH, , ,To Be Completed,No,1,, ,
-79.044399173762073,35.910288482429749,1613, , ,oak, ,,D,45,20,20,QH, , ,To Be Completed,No,1,, ,
-79.044286190740266,35.910314036630119,1614, , ,oak, ,,D,6,20,7,QH, , ,To Be Completed,No,1,, ,
-79.044208632488377,35.910328087400288,1615, , , , ,,D,3.79999995,20,5,QH, , ,To Be Completed,No,1,, ,
-79.041589986179631,35.910568464806275,1616, , , , ,,D,4,17,5,QH, , ,To Be Completed,No,1,, ,
-79.042260916334115,35.9092474814409,1617, , ,maple, ,,D,3.4000001,16,6,QH, , ,To Be Completed,No,1,, ,
-79.042134065181642,35.909273719585407,1618, , ,maple, ,,D,2.9000001,16,6,QH, , ,To Be Completed,No,1,, ,
-79.042063617487969,35.909328478928039,1619, , , , ,,D,4.0999999,6,4,QH, , ,To Be Completed,No,1,, ,
-79.042040677786275,35.909246526164196,1620, , , , ,,D,3.5999999,7,5,QH, , ,To Be Completed,No,1,, ,
-79.042355572044855,35.909274768844121,1621, , , , ,,D,2.5,6,4,QH, , ,To Be Completed,No,1,, ,
-79.042326641826193,35.90919148198423,1622, , , , ,,D,3.70000005,6,4,QH, , ,To Be Completed,No,1,, ,
-79.042506149268078,35.908847137757945,1623, , , , ,,D,2.5,5,4,QH, , ,To Be Completed,No,1,, ,
-79.042382092151996,35.90882436060545,1624, , , , ,,D,2.4000001,8,5,QH, , ,To Be Completed,No,1,, ,
-79.042023590155679,35.90898836939278,1625, , , , ,,D,4,6,4,QH, , ,To Be Completed,No,1,, ,
-79.041998253732274,35.908990995715406,1626, , , , ,,D,4.0999999,6,4,QH, , ,To Be Completed,No,1,, ,
-79.041972196338477,35.908984482132986,1627, , , , ,,D,3.5,5,4,QH, , ,To Be Completed,No,1,, ,
-79.041945802604815,35.90889712724686,1628, , , , ,,D,3.9000001,6,4,QH, , ,To Be Completed,No,1,, ,
-79.041933617780487,35.90891534386477,1629, , , , ,,D,4.19999981,6,4,QH, , ,To Be Completed,No,1,, ,
-79.041930728397631,35.908935564441755,1630, , , , ,,D,4,6,4,QH, , ,To Be Completed,No,1,, ,
-79.042348239574082,35.908954208667488,1631, , ,cherry, ,,D,1.89999998,8,4,QH, , ,To Be Completed,No,1,, ,
-79.042462318661322,35.908931760485991,1632, , , , ,,D,5.5,6,4,QH, , ,To Be Completed,No,1,, ,
-79.04244726093728,35.908874461958384,1633, , , , ,,D,5.5,6,4,QH, , ,To Be Completed,No,1,, ,
-79.043045090595228,35.906773406607151,1634, , ,magnolia, ,,D,4.5999999,6,5,QH, , ,To Be Completed,No,1,, ,
-79.041642217522195,35.90784585062535,1635, , , , ,,D,11,55,10,QH, , ,To Be Completed,No,1,, ,
-79.041649678390527,35.907784892518805,1636, , , , ,,D,5.69999981,45,10,QH, , ,To Be Completed,No,1,, ,
-79.041819330599807,35.90842350467625,1637, , , , ,,D,11.10000038,45,9,QH, , ,To Be Completed,No,1,, ,
-79.041787257144378,35.908578244155734,1638, , , , ,,D,1.79999995,9,3,QH, , ,To Be Completed,No,1,, ,
-79.041794769625781,35.908711469107637,1639, , , , ,,D,2,10,4,QH, , ,To Be Completed,No,1,, ,
-79.041886561032612,35.909618029252982,1640, , ,oak, ,,D,8,35,12,QH, , ,To Be Completed,No,1,, ,
-79.041633793302097,35.90921911231387,1641, , , , ,,D,6.0999999,40,9,QH, , ,To Be Completed,No,1,, ,
-79.041603382595255,35.909531058974117,1642, , , , ,,D,12,60,14,QH, , ,To Be Completed,No,1,, ,
-79.041915030814266,35.909591778084298,1645, , ,dogwood, ,,D,5.9000001,20,4,QH, , ,To Be Completed,No,1,, ,
-79.041885287336143,35.909614924720195,1646, , ,dogwood, ,,D,4.9000001,10,5,QH, , ,To Be Completed,No,1,, ,
-79.041512393432384,35.909967720110565,1647, , ,holly, ,,E,5.4000001,12,4,QH, , ,To Be Completed,No,1,, ,
-79.042023804643861,35.910607439131979,1648, , , , ,,D,3.29999995,7,3,QH, , ,To Be Completed,No,1,, ,
-79.04221259020126,35.910574581207044,1649, , , , ,,D,3.0999999,8,2,QH, , ,To Be Completed,No,1,, ,
-79.053349944805234,35.9090117680974,1650,tree 1838, ,maple, ,,D,23,45,15,CG, , ,To Be Completed,No,1,, ,
-79.053384854343037,35.908822540889652,1651,tree 1839, ,oak, ,,D,30,50,19,CG, , ,To Be Completed,No,1,, ,
-79.054181061487256,35.908992686962094,1652,tree 1843, ,maple, ,,D,8.30000019,25,8,CG, , ,To Be Completed,No,1,, ,
-79.053550120335771,35.909157796189135,1653,tree 1845, ,maple, ,,D,18.89999962,45,14,CG, , ,To Be Completed,No,1,, ,
-79.053419214152242,35.909078013623152,1654,tree 1846, ,oak, ,,D,24.20000076,50,15,CG, , ,To Be Completed,No,1,, ,
-79.053291109893522,35.908912927031167,1655,tree 1847, ,maple, ,,D,21,55,17,CG, , ,To Be Completed,No,1,, ,
-79.053407450326262,35.909161636022311,1656,tree 1848, ,oak, ,,D,36,55,18,CG, , ,To Be Completed,No,1,, ,
-79.054222180232642,35.908605701733713,1658,tree 1850, ,maple, ,,D,19.20000076,45,15,CG, , ,To Be Completed,No,1,, ,
-79.054245400642628,35.908630545952668,1660,tree 1854, ,maple, ,,D,16.20000076,40,10,CG, , ,To Be Completed,No,1,, ,
-79.054232747457604,35.9086454891969,1661,tree 1856, ,maple, ,,D,26.20000076,45,18,CG, , ,To Be Completed,No,1,, ,
-79.054749743717892,35.908514635019074,1662,tree 721, ,dogwood, ,,D,3.5,10,3,CG, , ,To Be Completed,No,1,, ,
-79.055751207106738,35.908856165838642,1663,tree 723, , , ,,D,22,40,18,CG, , ,To Be Completed,No,1,, ,
-79.055813334797293,35.908969458682243,1664,tree 727, , , ,,D,30,40,21,CG, , ,To Be Completed,No,1,, ,
-79.056472054684221,35.90869769989191,1665,tree 728, ,maple, ,,D,23,45,15,CG, , ,To Be Completed,No,1,, ,
-79.056289506451506,35.908412936338628,1666,tree 730, ,hickory, ,,D,16.39999962,40,16,CG, , ,To Be Completed,No,1,, ,
-79.056411199853017,35.908595223899198,1667,tree 733, ,maple, ,,D,23.89999962,45,8,CG, , ,To Be Completed,No,1,, ,
-79.053223226095525,35.908779757971928,1668,tree 6909, ,oak, ,,D,25,50,22,CG, , ,To Be Completed,No,1,, ,
-79.053488688623005,35.909103993208589,1669,tree 6906, , , ,,D,17.60000038,50,8,CG, , ,To Be Completed,No,1,, ,
-79.053491874349035,35.909102880633348,1670,tree 6905, , , ,,D,11.89999962,50,8,CG, , ,To Be Completed,No,1,, ,
-79.05362218191442,35.909143485897033,1671,tree 6904, ,maple, ,,D,1.79999995,8,2,CG, , ,To Be Completed,No,1,, ,
-79.053717393365773,35.909113014250551,1672,tree 6903, ,maple, ,,D,12.30000019,35,9,CG, , ,To Be Completed,No,1,, ,
-79.053886715232395,35.909062072222952,1673,tree 6901, ,elm, ,,D,25,50,13,CG, , ,To Be Completed,No,1,, ,
-79.054274898157786,35.908892940878445,1674,tree 6898, ,maple, ,,D,16,30,13,CG, , ,To Be Completed,No,1,, ,
-79.054288437191474,35.908888528117416,1675,tree 6897, ,maple, ,,D,7.19999981,20,6,CG, , ,To Be Completed,No,1,, ,
-79.05420451256353,35.908939241860239,1676,tree 6896, , , ,,D,14,30,7,CG, , ,To Be Completed,No,1,, ,
-79.054190897066476,35.908829081917389,1677,tree 6895, ,maple, ,,D,5.9000001,20,6,CG, , ,To Be Completed,No,1,, ,
-79.054194927586735,35.908644737669455,1678,tree 6889, ,maple, ,,D,9,13,7,CG, , ,To Be Completed,No,1,, ,
-79.054215144706689,35.908639793436684,1679,tree 6888, ,maple, ,,D,8.39999962,25,6,CG, , ,To Be Completed,No,1,, ,
-79.054310238584591,35.90872364761276,1680,tree 6887, , , ,,D,15.80000019,15,9,CG, , ,To Be Completed,No,1,, ,
-79.054172038711428,35.906238986506942,1772,tree 307, , , ,,D,7.4000001,20,8,BR, , ,To Be Completed,No,1,, ,
-79.053310493882577,35.906459945005309,1773,tree 310, ,oak, ,,D,3,18,5,BR, , ,To Be Completed,No,1,, ,
-79.054309565151968,35.906753678331718,1774,tree 311, ,maple, ,,D,23,70,15,BR, , ,To Be Completed,No,1,, ,
-79.05471052510407,35.906708170812252,1775,tree 312, ,maple, ,,D,25.5,60,22,BR, , ,To Be Completed,No,1,, ,
-79.054561692796824,35.906331186744168,1776,tree 315, , , ,,D,10.19999981,35,10,BR, , ,To Be Completed,No,1,, ,
-79.054718216290979,35.906222946459366,1777,tree 316, , , ,,D,6,17,6,BR, , ,To Be Completed,No,1,, ,
-79.054792462109404,35.906160242948182,1778,tree 318, ,hickory, ,,D,13.60000038,60,14,BR, , ,To Be Completed,No,1,, ,
-79.054679694937434,35.906059678305063,1779,tree 319, , , ,,D,1.79999995,10,3,BR, , ,To Be Completed,No,1,, ,
-79.05470372775234,35.906020691841768,1780,tree 320, ,dogwood, ,,D,2.29999995,10,3,BR, , ,To Be Completed,No,1,, ,
-79.054727339510066,35.905982907464896,1781,tree 321, , , ,,D,6,12,5,BR, , ,To Be Completed,No,1,, ,
-79.054726894424533,35.905949254735496,1782,tree 322, ,dogwood, ,,D,1.39999998,8,2,BR, , ,To Be Completed,No,1,, ,
-79.054832809639635,35.905904908728317,1783,tree 323, ,cherry, ,,D,3.9000001,10,3,BR, , ,To Be Completed,No,1,, ,
-79.053371518386911,35.905873986500801,1784,tree 338, , , ,,D,6.5,10,4,BR, , ,To Be Completed,No,1,, ,
-79.051630000015223,35.907915525063807,1785,tree 743, ,oak, ,,D,21.20000076,45,10,BR, , ,To Be Completed,No,1,, ,
-79.051627918843181,35.907961541419787,1786,tree 745, ,oak, ,,D,14.10000038,25,8,BR, , ,To Be Completed,No,1,, ,
-79.051651596088135,35.908023686398714,1787,tree 746, ,oak, ,,D,34,45,11,BR, , ,To Be Completed,No,1,, ,
-79.051569336224148,35.908101672163568,1788,tree 747, ,oak, ,,D,30,40,15,BR, , ,To Be Completed,No,1,, ,
-79.050789909230431,35.908414662354033,1789,tree 748, ,magnolia, ,,E,24,45,16,BR, , ,To Be Completed,No,1,, ,
-79.052010686680759,35.907183755202063,1790,tree 751, , , ,,D,9.19999981,45,5,BR, , ,To Be Completed,No,1,, ,
-79.052507417822923,35.9077130612582,1791,tree 762, , , ,,D,1.79999995,7,2,BR, , ,To Be Completed,No,1,, ,
